home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
dortmund,hoffenheim,1,0,0,0.73,0.14,0.14,0.9,0.1,0,2.45,1.09,3.1,0.8,2.32,2.8,3,7,13,0.59,0.14,0.41,0.45,0.09,0.36,0.55,1,1.5,0.82,1.45,0.82,0.64,3,4,5,-0.32
hamburg,ingolstadt,0,1,0,0.32,0.27,0.41,0.27,0.27,0.45,1.14,1.36,1.18,1.36,1.23,1.09,1,5,5,-0.09,0.36,0.23,0.41,0.27,0.27,0.45,0.73,1.05,0.45,1.18,1.32,1.09,3,6,9,-0.05
mainz,leverkusen,1,0,0,0.45,0.14,0.41,0.55,0.09,0.36,1.32,1.27,1.27,1.09,1.5,1.73,0,6,9,0.05,0.45,0.23,0.32,0.45,0.18,0.36,1.41,1.05,1.18,1.18,1.59,1.55,0,4,8,0.14
augsburg,mgladbach,0,1,0,0.27,0.27,0.45,0.18,0.27,0.55,1.09,1.41,0.91,1.45,1.09,0.82,3,3,5,-0.18,0.5,0.09,0.41,0.3,0.1,0.6,1.95,1.73,1.8,2.2,1.59,1,3,6,6,0.09
frankfurt,schalke,0,1,0,0.23,0.32,0.45,0.27,0.36,0.36,1.23,1.68,1.55,1.82,1,1.18,1,1,5,-0.23,0.45,0.18,0.36,0.4,0.1,0.5,1.41,1.32,1.3,1.4,1.55,1.3,1,4,7,0.09
hoffenheim,augsburg,1,0,0,0.13,0.39,0.48,0.18,0.45,0.36,1,1.57,1.18,1.55,0.78,1,0,4,4,-0.35,0.26,0.3,0.43,0.36,0.27,0.36,1.13,1.43,1.27,1.36,1.09,1.36,1,4,5,-0.17
leverkusen,bremen,0,0,1,0.43,0.22,0.35,0.45,0.27,0.27,1.39,1.13,1.64,0.91,1.52,1.64,0,3,7,0.09,0.22,0.26,0.52,0.33,0.17,0.5,1.17,2,1.33,2,0.91,1.17,1,2,3,-0.3
darmstadt,dortmund,0,0,1,0.26,0.3,0.43,0.09,0.36,0.55,1.09,1.57,0.73,1.73,1.09,0.64,1,1,4,-0.17,0.74,0.13,0.13,0.58,0.17,0.25,2.48,1.09,1.92,1.33,2.35,1.92,3,9,13,0.61
ingolstadt,fckoeln,0,1,0,0.35,0.26,0.39,0.45,0.18,0.36,0.74,1.04,1,0.91,1.3,1.55,1,4,7,-0.04,0.3,0.35,0.35,0.27,0.36,0.36,1.04,1.26,1.18,1.64,1.26,1.18,0,3,5,-0.04
herthabsc,frankfurt,1,0,0,0.48,0.26,0.26,0.55,0.36,0.09,1.35,1.04,1.36,0.73,1.7,2,3,4,6,0.22,0.22,0.35,0.43,0.18,0.27,0.55,1.17,1.61,0.91,1.55,1,0.82,1,2,3,-0.22
schalke,hamburg,1,0,0,0.43,0.22,0.35,0.5,0.25,0.25,1.35,1.26,1.5,1.25,1.52,1.75,1,2,8,0.09,0.3,0.3,0.39,0.36,0.27,0.36,1.13,1.35,1.09,1.36,1.22,1.36,1,5,6,-0.09
bmuenchen,mainz,0,0,1,0.87,0.09,0.04,1,0,0,2.52,0.48,3.36,0.36,2.7,3,3,9,13,0.83,0.48,0.13,0.39,0.36,0.18,0.45,1.39,1.26,1.36,1.45,1.57,1.27,3,6,12,0.09
mgladbach,vfbstuttgart,1,0,0,0.48,0.13,0.39,0.67,0.08,0.25,1.96,1.74,2.08,1.33,1.57,2.08,1,4,7,0.09,0.35,0.17,0.48,0.27,0.27,0.45,1.52,1.91,1.82,2.18,1.22,1.09,0,4,10,-0.13
hannover,wolfsburg,0,0,1,0.22,0.09,0.7,0.18,0,0.82,0.91,1.65,1,1.64,0.74,0.55,3,3,3,-0.48,0.35,0.3,0.35,0.09,0.36,0.55,1.39,1.35,0.64,1.82,1.35,0.64,0,4,5,0
mainz,darmstadt,0,1,0,0.5,0.13,0.38,0.58,0.08,0.33,1.42,1.25,1.42,1.08,1.63,1.83,3,6,12,0.13,0.25,0.29,0.46,0.42,0.25,0.33,1.04,1.58,1.42,1.42,1.04,1.5,0,1,4,-0.21
bremen,hannover,1,0,0,0.25,0.25,0.5,0.09,0.36,0.55,1.29,1.96,1,2,1,0.64,3,4,5,-0.25,0.21,0.08,0.71,0.25,0.17,0.58,0.88,1.75,0.83,1.67,0.71,0.92,0,3,3,-0.5
hamburg,herthabsc,1,0,0,0.29,0.29,0.42,0.25,0.33,0.42,1.17,1.42,1.17,1.33,1.17,1.08,0,2,6,-0.13,0.5,0.25,0.25,0.42,0.17,0.42,1.38,1,1.33,1.33,1.75,1.42,3,7,8,0.25
vfbstuttgart,hoffenheim,1,0,0,0.33,0.17,0.5,0.42,0.08,0.5,1.46,2,1.25,1.67,1.17,1.33,0,1,7,-0.17,0.17,0.38,0.46,0.08,0.33,0.58,1.04,1.54,0.83,1.58,0.88,0.58,3,6,7,-0.29
augsburg,leverkusen,0,1,0,0.25,0.29,0.46,0.17,0.33,0.5,1.13,1.46,1,1.5,1.04,0.83,0,4,4,-0.21,0.42,0.21,0.38,0.42,0.17,0.42,1.38,1.25,1.17,1.33,1.46,1.42,0,0,4,0.04
wolfsburg,mgladbach,1,0,0,0.38,0.29,0.33,0.58,0.25,0.17,1.5,1.29,2.08,0.92,1.42,2,3,4,7,0.04,0.5,0.13,0.38,0.27,0.18,0.55,2.04,1.67,1.82,2.18,1.63,1,3,7,10,0.13
fckoeln,schalke,0,0,1,0.29,0.38,0.33,0.33,0.33,0.33,1.04,1.25,0.92,0.92,1.25,1.33,1,1,5,-0.04,0.46,0.21,0.33,0.36,0.18,0.45,1.42,1.29,1.18,1.27,1.58,1.27,3,5,8,0.13
darmstadt,augsburg,0,1,0,0.24,0.32,0.44,0.08,0.33,0.58,1,1.52,0.67,1.75,1.04,0.58,1,2,2,-0.2,0.24,0.32,0.44,0.33,0.25,0.42,1.2,1.52,1.25,1.42,1.04,1.25,1,2,5,-0.2
bmuenchen,bremen,1,0,0,0.8,0.12,0.08,0.92,0,0.08,2.36,0.52,3.17,0.5,2.52,2.75,1,4,10,0.72,0.28,0.24,0.48,0.38,0.15,0.46,1.4,1.92,1.54,1.92,1.08,1.31,3,7,8,-0.2
hannover,fckoeln,0,0,1,0.2,0.08,0.72,0.17,0,0.83,0.88,1.84,0.92,1.83,0.68,0.5,0,3,3,-0.52,0.28,0.36,0.36,0.25,0.42,0.33,1.04,1.32,1.17,1.58,1.2,1.17,0,1,4,-0.08
mgladbach,frankfurt,1,0,0,0.48,0.12,0.4,0.69,0.08,0.23,2,1.68,2.23,1.23,1.56,2.15,0,4,7,0.08,0.2,0.36,0.44,0.17,0.25,0.58,1.12,1.6,0.83,1.58,0.96,0.75,1,2,3,-0.24
leverkusen,hamburg,1,0,0,0.4,0.24,0.36,0.42,0.25,0.33,1.44,1.32,1.58,1.17,1.44,1.5,1,1,4,0.04,0.32,0.28,0.4,0.33,0.25,0.42,1.2,1.36,1.17,1.5,1.24,1.25,3,4,8,-0.08
dortmund,mainz,1,0,0,0.72,0.16,0.12,0.83,0.17,0,2.36,1,2.83,0.75,2.32,2.67,1,7,13,0.6,0.48,0.16,0.36,0.42,0.17,0.42,1.36,1.2,1.42,1.42,1.6,1.42,1,7,10,0.12
herthabsc,schalke,1,0,0,0.48,0.24,0.28,0.58,0.33,0.08,1.32,1.04,1.42,0.67,1.68,2.08,0,6,7,0.2,0.48,0.2,0.32,0.42,0.17,0.42,1.48,1.28,1.33,1.25,1.64,1.42,3,7,8,0.16
ingolstadt,vfbstuttgart,0,1,0,0.32,0.32,0.36,0.42,0.25,0.33,0.76,1.04,1,0.92,1.28,1.5,1,3,6,-0.04,0.36,0.16,0.48,0.25,0.25,0.5,1.6,1.96,1.67,2.33,1.24,1,3,3,7,-0.12
hoffenheim,wolfsburg,1,0,0,0.16,0.36,0.48,0.25,0.42,0.33,1.04,1.68,1.25,1.5,0.84,1.17,0,3,7,-0.32,0.4,0.28,0.32,0.17,0.33,0.5,1.52,1.28,0.92,1.67,1.48,0.83,3,6,10,0.08
fckoeln,bmuenchen,0,0,1,0.31,0.35,0.35,0.31,0.31,0.38,1.08,1.27,0.92,1.08,1.27,1.23,3,4,4,-0.04,0.81,0.12,0.08,0.69,0.23,0.08,2.46,0.5,1.62,0.54,2.54,2.31,3,4,10,0.73
wolfsburg,darmstadt,0,1,0,0.38,0.27,0.35,0.62,0.23,0.15,1.46,1.27,2.08,0.92,1.42,2.08,0,6,7,0.04,0.23,0.35,0.42,0.38,0.31,0.31,1.04,1.54,1.31,1.31,1.04,1.46,1,2,3,-0.19
augsburg,dortmund,0,0,1,0.23,0.35,0.42,0.15,0.38,0.46,1.23,1.54,1.15,1.62,1.04,0.85,1,2,6,-0.19,0.73,0.15,0.12,0.62,0.15,0.23,2.35,0.96,1.92,1.23,2.35,2,3,7,13,0.62
frankfurt,hannover,1,0,0,0.19,0.35,0.46,0.23,0.46,0.31,1.08,1.65,1.38,1.62,0.92,1.15,0,1,3,-0.27,0.19,0.08,0.73,0.23,0.15,0.62,0.85,1.85,0.85,1.85,0.65,0.85,0,0,3,-0.54
herthabsc,ingolstadt,1,0,0,0.5,0.23,0.27,0.62,0.31,0.08,1.35,1,1.46,0.62,1.73,2.15,3,6,10,0.23,0.31,0.35,0.35,0.23,0.38,0.38,0.85,1.12,0.54,1.15,1.27,1.08,1,3,7,-0.04
vfbstuttgart,leverkusen,0,0,1,0.35,0.19,0.46,0.46,0.08,0.46,1.65,2,1.54,1.62,1.23,1.46,1,4,5,-0.12,0.42,0.23,0.35,0.38,0.23,0.38,1.42,1.27,1.31,1.46,1.5,1.38,3,4,4,0.08
bremen,mainz,0,1,0,0.27,0.23,0.5,0.17,0.33,0.5,1.35,2.04,1.25,1.92,1.04,0.83,0,6,7,-0.23,0.46,0.15,0.38,0.38,0.15,0.46,1.31,1.23,1.31,1.46,1.54,1.31,0,4,7,0.08
schalke,mgladbach,1,0,0,0.46,0.19,0.35,0.54,0.23,0.23,1.42,1.31,1.62,1.31,1.58,1.85,0,6,8,0.12,0.5,0.12,0.38,0.25,0.17,0.58,2.04,1.62,1.75,2.17,1.62,0.92,3,6,10,0.12
hoffenheim,fckoeln,0,1,0,0.22,0.33,0.44,0.31,0.38,0.31,1.11,1.59,1.23,1.38,1,1.31,3,6,9,-0.22,0.3,0.33,0.37,0.31,0.38,0.31,1.04,1.26,1.23,1.46,1.22,1.31,0,3,4,-0.07
hannover,hamburg,0,0,1,0.19,0.07,0.74,0.15,0,0.85,0.81,1.81,0.85,1.85,0.63,0.46,0,0,3,-0.56,0.3,0.26,0.44,0.31,0.23,0.46,1.15,1.41,1.08,1.46,1.15,1.15,0,3,4,-0.15
mgladbach,herthabsc,1,0,0,0.48,0.11,0.41,0.71,0.07,0.21,2,1.63,2.29,1.14,1.56,2.21,0,3,7,0.07,0.52,0.22,0.26,0.38,0.15,0.46,1.37,1,1.23,1.38,1.78,1.31,3,6,12,0.26
ingolstadt,schalke,1,0,0,0.3,0.33,0.37,0.38,0.31,0.31,0.85,1.15,1.15,1.08,1.22,1.46,0,2,4,-0.07,0.48,0.19,0.33,0.38,0.15,0.46,1.44,1.3,1.23,1.31,1.63,1.31,3,6,10,0.15
darmstadt,vfbstuttgart,0,1,0,0.22,0.37,0.41,0.08,0.38,0.54,1.04,1.52,0.77,1.77,1.04,0.62,1,3,4,-0.19,0.33,0.19,0.48,0.23,0.31,0.46,1.59,2,1.77,2.38,1.19,1,0,4,4,-0.15
leverkusen,wolfsburg,1,0,0,0.44,0.22,0.33,0.46,0.23,0.31,1.44,1.22,1.54,1.08,1.56,1.62,3,7,7,0.11,0.37,0.3,0.33,0.15,0.31,0.54,1.44,1.26,0.85,1.62,1.41,0.77,1,4,7,0.04
bremen,augsburg,0,0,1,0.25,0.25,0.5,0.15,0.38,0.46,1.36,2.04,1.23,1.85,1,0.85,0,1,7,-0.25,0.21,0.32,0.46,0.29,0.29,0.43,1.25,1.68,1.36,1.64,0.96,1.14,0,1,2,-0.25
vfbstuttgart,bmuenchen,0,0,1,0.32,0.21,0.46,0.43,0.07,0.5,1.61,2,1.43,1.64,1.18,1.36,1,2,5,-0.14,0.82,0.11,0.07,0.71,0.21,0.07,2.36,0.46,1.57,0.5,2.57,2.36,3,9,10,0.75
hamburg,darmstadt,0,0,1,0.32,0.25,0.43,0.29,0.29,0.43,1.21,1.36,1.21,1.36,1.21,1.14,3,3,6,-0.11,0.21,0.39,0.39,0.36,0.36,0.29,1.07,1.54,1.29,1.29,1.04,1.43,1,3,4,-0.18
schalke,dortmund,0,1,0,0.46,0.18,0.36,0.57,0.21,0.21,1.39,1.36,1.64,1.29,1.57,1.93,0,3,9,0.11,0.75,0.14,0.11,0.64,0.14,0.21,2.39,1,2,1.21,2.39,2.07,3,9,13,0.64
herthabsc,hannover,0,1,0,0.5,0.21,0.29,0.64,0.29,0.07,1.32,1.14,1.5,0.64,1.71,2.21,0,6,9,0.21,0.18,0.07,0.75,0.21,0.14,0.64,0.79,1.86,0.79,1.79,0.61,0.79,0,0,0,-0.57
frankfurt,hoffenheim,0,0,1,0.21,0.32,0.46,0.29,0.43,0.29,1.04,1.57,1.36,1.5,0.96,1.29,0,3,4,-0.25,0.21,0.36,0.43,0.14,0.29,0.57,1.11,1.57,1,1.79,1,0.71,1,7,10,-0.21
wolfsburg,mainz,0,1,0,0.36,0.29,0.36,0.57,0.29,0.14,1.39,1.32,2,0.93,1.36,2,0,1,7,0,0.46,0.18,0.36,0.36,0.21,0.43,1.39,1.25,1.29,1.43,1.57,1.29,3,4,8,0.11
ingolstadt,mgladbach,1,0,0,0.32,0.32,0.36,0.43,0.29,0.29,0.93,1.11,1.29,1,1.29,1.57,3,4,6,-0.04,0.5,0.11,0.39,0.23,0.15,0.62,2.11,1.57,1.69,2.15,1.61,0.85,3,6,9,0.11
mainz,fckoeln,0,0,1,0.45,0.21,0.34,0.57,0.14,0.29,1.38,1.24,1.5,1.07,1.55,1.86,1,5,6,0.1,0.28,0.34,0.38,0.29,0.43,0.29,1,1.28,1.21,1.43,1.17,1.29,0,1,4,-0.1
dortmund,hamburg,1,0,0,0.72,0.17,0.1,0.86,0.14,0,2.38,1.03,2.79,0.79,2.34,2.71,1,7,11,0.62,0.31,0.24,0.45,0.36,0.21,0.43,1.21,1.38,1.21,1.36,1.17,1.29,0,3,6,-0.14
hoffenheim,herthabsc,1,0,0,0.24,0.34,0.41,0.29,0.43,0.29,1.14,1.52,1.21,1.36,1.07,1.29,3,7,10,-0.17,0.48,0.24,0.28,0.36,0.14,0.5,1.34,1.17,1.14,1.64,1.69,1.21,1,4,7,0.21
hannover,mgladbach,1,0,0,0.17,0.1,0.72,0.14,0,0.86,0.83,1.86,0.79,1.93,0.62,0.43,1,1,1,-0.55,0.48,0.1,0.41,0.21,0.14,0.64,2.03,1.55,1.57,2.07,1.55,0.79,0,3,6,0.07
bmuenchen,schalke,1,0,0,0.83,0.1,0.07,0.93,0,0.07,2.38,0.48,3.14,0.43,2.59,2.79,3,9,13,0.76,0.45,0.21,0.34,0.36,0.14,0.5,1.41,1.38,1.14,1.43,1.55,1.21,1,4,7,0.1
augsburg,vfbstuttgart,1,0,0,0.24,0.31,0.45,0.14,0.36,0.5,1.28,1.66,1.14,1.71,1.03,0.79,3,3,5,-0.21,0.31,0.21,0.48,0.21,0.36,0.43,1.59,2.03,1.79,2.36,1.14,1,0,1,5,-0.17
herthabsc,bmuenchen,0,0,1,0.47,0.23,0.3,0.6,0.33,0.07,1.33,1.2,1.53,0.73,1.63,2.13,0,1,7,0.17,0.83,0.1,0.07,0.73,0.2,0.07,2.4,0.47,1.67,0.53,2.6,2.4,3,9,15,0.77
hamburg,bremen,1,0,0,0.3,0.23,0.47,0.27,0.27,0.47,1.17,1.43,1.2,1.4,1.13,1.07,0,3,3,-0.17,0.27,0.23,0.5,0.33,0.13,0.53,1.4,2.03,1.47,2.2,1.03,1.13,3,3,4,-0.23
vfbstuttgart,dortmund,0,0,1,0.3,0.2,0.5,0.4,0.07,0.53,1.53,2,1.4,1.73,1.1,1.27,0,1,2,-0.2,0.73,0.17,0.1,0.6,0.2,0.2,2.4,1,2,1.27,2.37,2,3,7,13,0.63
ingolstadt,hannover,0,1,0,0.33,0.3,0.37,0.47,0.27,0.27,0.9,1.1,1.27,0.93,1.3,1.67,0,6,7,-0.03,0.2,0.1,0.7,0.2,0.2,0.6,0.87,1.8,0.87,1.8,0.7,0.8,3,4,4,-0.5
mgladbach,hoffenheim,1,0,0,0.47,0.1,0.43,0.73,0.07,0.2,1.97,1.57,2.47,1.07,1.5,2.27,0,3,6,0.03,0.27,0.33,0.4,0.2,0.27,0.53,1.17,1.5,1.07,1.67,1.13,0.87,3,7,13,-0.13
schalke,leverkusen,0,0,1,0.43,0.2,0.37,0.53,0.27,0.2,1.37,1.43,1.67,1.33,1.5,1.87,0,1,4,0.07,0.5,0.2,0.3,0.47,0.2,0.33,1.57,1.1,1.4,1.27,1.7,1.6,3,9,15,0.2
frankfurt,mainz,1,0,0,0.2,0.3,0.5,0.27,0.4,0.33,0.97,1.63,1.27,1.53,0.9,1.2,0,0,3,-0.3,0.43,0.2,0.37,0.33,0.27,0.4,1.4,1.3,1.27,1.4,1.5,1.27,0,4,5,0.07
augsburg,fckoeln,0,1,0,0.29,0.29,0.42,0.2,0.33,0.47,1.29,1.55,1.13,1.6,1.16,0.93,3,9,9,-0.13,0.32,0.32,0.35,0.33,0.4,0.27,1.16,1.29,1.33,1.47,1.29,1.4,3,6,7,-0.03
mainz,hamburg,0,1,0,0.42,0.19,0.39,0.53,0.13,0.33,1.39,1.32,1.53,1.2,1.45,1.73,0,1,5,0.03,0.32,0.23,0.45,0.33,0.2,0.47,1.19,1.42,1.13,1.47,1.19,1.2,3,3,6,-0.13
hoffenheim,ingolstadt,1,0,0,0.26,0.32,0.42,0.33,0.4,0.27,1.16,1.55,1.27,1.33,1.1,1.4,0,6,10,-0.16,0.32,0.32,0.35,0.2,0.33,0.47,0.94,1.13,0.53,1.27,1.29,0.93,1,4,7,-0.03
hannover,schalke,0,0,1,0.19,0.13,0.68,0.2,0,0.8,0.9,1.81,0.87,1.8,0.71,0.6,1,5,5,-0.48,0.42,0.19,0.39,0.33,0.13,0.53,1.39,1.48,1.07,1.53,1.45,1.13,0,1,4,0.03
bremen,vfbstuttgart,1,0,0,0.26,0.23,0.52,0.2,0.33,0.47,1.39,2.03,1.33,1.87,1,0.93,0,3,4,-0.26,0.29,0.19,0.52,0.2,0.33,0.47,1.48,2.03,1.67,2.27,1.06,0.93,0,0,1,-0.23
dortmund,wolfsburg,1,0,0,0.74,0.16,0.1,0.87,0.13,0,2.42,0.97,2.8,0.73,2.39,2.73,3,7,13,0.65,0.32,0.29,0.39,0.13,0.27,0.6,1.35,1.39,0.87,1.8,1.26,0.67,0,1,2,-0.06
schalke,augsburg,0,1,0,0.44,0.19,0.38,0.5,0.25,0.25,1.44,1.47,1.69,1.44,1.5,1.75,3,3,4,0.06,0.28,0.31,0.41,0.38,0.25,0.38,1.25,1.5,1.44,1.5,1.16,1.38,1,7,10,-0.13
fckoeln,bremen,0,1,0,0.31,0.34,0.34,0.31,0.25,0.44,1.13,1.25,1,1.13,1.28,1.19,1,7,8,-0.03,0.28,0.22,0.5,0.31,0.13,0.56,1.53,2.03,1.44,2.19,1.06,1.06,3,6,6,-0.22
herthabsc,darmstadt,0,0,1,0.44,0.22,0.34,0.56,0.31,0.13,1.28,1.25,1.44,0.81,1.53,2,0,0,1,0.09,0.25,0.34,0.41,0.38,0.31,0.31,1.13,1.56,1.31,1.44,1.09,1.44,0,3,7,-0.16
hannover,hoffenheim,1,0,0,0.19,0.13,0.69,0.19,0,0.81,0.91,1.84,0.88,1.88,0.69,0.56,0,4,5,-0.5,0.28,0.31,0.41,0.19,0.25,0.56,1.19,1.53,1.06,1.75,1.16,0.81,3,6,10,-0.13
mgladbach,leverkusen,1,0,0,0.47,0.13,0.41,0.75,0.06,0.19,1.97,1.53,2.5,1.06,1.53,2.31,1,4,7,0.06,0.53,0.19,0.28,0.5,0.19,0.31,1.63,1.13,1.5,1.31,1.78,1.69,3,9,15,0.25
vfbstuttgart,mainz,0,0,1,0.28,0.19,0.53,0.38,0.06,0.56,1.5,2.16,1.31,1.81,1.03,1.19,0,0,1,-0.25,0.41,0.22,0.38,0.31,0.25,0.44,1.34,1.28,1.25,1.44,1.44,1.19,1,1,5,0.03
hamburg,wolfsburg,0,0,1,0.31,0.25,0.44,0.31,0.25,0.44,1.16,1.38,1.25,1.38,1.19,1.19,1,4,7,-0.13,0.31,0.28,0.41,0.13,0.25,0.63,1.34,1.5,0.88,2,1.22,0.63,0,0,1,-0.09
dortmund,fckoeln,0,1,0,0.73,0.15,0.12,0.88,0.13,0,2.42,0.97,2.94,0.75,2.33,2.75,0,6,10,0.61,0.3,0.36,0.33,0.31,0.44,0.25,1.09,1.21,1.25,1.38,1.27,1.38,1,5,8,-0.03
bmuenchen,hannover,1,0,0,0.82,0.12,0.06,0.88,0.06,0.06,2.33,0.48,3,0.44,2.58,2.69,3,7,13,0.76,0.21,0.12,0.67,0.19,0.25,0.56,0.91,1.79,0.94,1.81,0.76,0.81,3,4,8,-0.45
mainz,herthabsc,0,1,0,0.42,0.21,0.36,0.5,0.19,0.31,1.39,1.27,1.44,1.13,1.48,1.69,3,4,5,0.06,0.42,0.21,0.36,0.31,0.13,0.56,1.27,1.27,1.13,1.69,1.48,1.06,0,0,1,0.06
leverkusen,ingolstadt,1,0,0,0.52,0.18,0.3,0.56,0.19,0.25,1.61,1.15,1.75,0.94,1.73,1.88,0,6,12,0.21,0.3,0.3,0.39,0.19,0.31,0.5,0.94,1.18,0.56,1.31,1.21,0.88,0,1,4,-0.09
darmstadt,mgladbach,0,0,1,0.27,0.33,0.39,0.13,0.38,0.5,1.15,1.55,0.94,1.69,1.15,0.75,3,3,9,-0.12,0.48,0.12,0.39,0.19,0.19,0.63,1.97,1.52,1.44,2,1.58,0.75,3,7,7,0.09
rbleipzig,augsburg,1,0,0,0.4,0.6,0,0.5,0.5,0,1.8,0.8,1,0.5,1.8,2,1,5,9,0.4,0.4,0.2,0.4,0.5,0.5,0,0.8,1.2,1,0.5,1.4,2,3,4,7,0
darmstadt,bremen,0,1,0,0.2,0.2,0.6,0.5,0.5,0,0.4,2,1,0.5,0.8,2,0,1,4,-0.4,0.2,0,0.8,0,0,1,1,3,0.5,5,0.6,0,3,3,3,-0.6
leverkusen,dortmund,1,0,0,0.4,0.2,0.4,0.5,0.5,0,1.6,1.4,1.5,0.5,1.4,2,3,4,7,0,0.8,0,0.2,0.5,0,0.5,3.2,0.8,2.5,1,2.4,1.5,3,9,12,0.6
bmuenchen,fckoeln,0,1,0,1,0,0,1,0,0,3,0.2,4,0.33,3,3,3,9,15,1,0.6,0.4,0,0.5,0.5,0,1.8,0.4,1.5,0.5,2.2,2,1,7,11,0.6
herthabsc,hamburg,1,0,0,0.6,0.2,0.2,1,0,0,1.8,1.4,2,0.5,2,3,1,4,10,0.4,0,0.2,0.8,0,0,1,0.4,2,0.5,2,0.2,0,0,0,1,-0.8
wolfsburg,mainz,0,1,0,0.2,0.4,0.4,0,0.5,0.5,0.8,1.4,0.5,2.5,1,0.5,0,1,5,-0.2,0.4,0.2,0.4,0.67,0,0.33,2.4,2.2,2,1.33,1.4,2,0,6,7,0
schalke,mgladbach,1,0,0,0,0,1,0,0,1,0.4,2,0.5,2.5,0,0,0,0,0,-1,0.6,0.2,0.2,0,0.5,0.5,2,1.2,1,2,2,0.5,3,7,10,0.4
frankfurt,bmuenchen,0,1,0,0.5,0.17,0.33,0.67,0.33,0,1.33,1,2,1.33,1.67,2.33,0,4,7,0.17,0.83,0.17,0,1,0,0,2.67,0.33,1.5,0,2.67,3,1,7,13,0.83
hoffenheim,freiburg,1,0,0,0.33,0.67,0,0.33,0.67,0,1.83,1.5,1.33,1,1.67,1.67,3,7,9,0.33,0.5,0,0.5,0,0,1,1.17,1.5,0.67,2.67,1.5,0,3,6,9,0
mgladbach,hamburg,0,1,0,0.5,0.17,0.33,1,0,0,1.67,1.67,2.67,0.67,1.67,3,0,4,7,0.17,0,0.17,0.83,0,0,1,0.33,2,0.33,2,0.17,0,0,0,0,-0.83
dortmund,herthabsc,0,1,0,0.67,0,0.33,1,0,0,2.67,1,3.67,0.67,2,3,0,6,9,0.33,0.67,0.17,0.17,0.33,0.33,0.33,1.83,1.17,1.67,2,2.17,1.33,3,4,10,0.5
wolfsburg,rbleipzig,0,0,1,0.17,0.5,0.33,0,0.67,0.33,0.67,1.17,0.33,1.67,1,0.67,1,1,3,-0.17,0.5,0.5,0,0.33,0.67,0,1.83,0.83,2.33,1,2,1.67,3,5,11,0.5
augsburg,schalke,0,1,0,0.33,0.17,0.5,0.33,0,0.67,0.83,1.33,0.67,1.67,1.17,1,0,4,7,-0.17,0.17,0,0.83,0,0,1,1,1.67,0.33,1.67,0.5,0,3,3,3,-0.67
freiburg,augsburg,1,0,0,0.43,0,0.57,1,0,0,1.14,1.57,1.67,0.33,1.29,3,0,3,6,-0.14,0.29,0.29,0.43,0.33,0.33,0.33,0.86,1.29,1,1,1.14,1.33,1,4,5,-0.14
rbleipzig,bremen,1,0,0,0.57,0.43,0,0.67,0.33,0,1.71,0.71,1.33,0.67,2.14,2.33,3,7,11,0.57,0.29,0.14,0.57,0,0.33,0.67,1.29,2.57,1,4,1,0.33,3,7,7,-0.29
ingolstadt,dortmund,0,1,0,0,0.14,0.86,0,0,1,0.57,2,0.33,2,0.14,0,0,0,0,-0.86,0.57,0.14,0.29,0.33,0,0.67,2.43,1,1.67,1.33,1.86,1,1,4,10,0.29
herthabsc,fckoeln,1,0,0,0.57,0.29,0.14,1,0,0,1.71,1.14,2,0.33,2,3,1,5,8,0.43,0.57,0.43,0,0.33,0.67,0,1.71,0.57,1.33,0.67,2.14,1.67,3,5,11,0.57
hamburg,frankfurt,0,0,1,0,0.29,0.71,0,0.33,0.67,0.29,1.71,0.33,2,0.29,0.33,1,1,1,-0.71,0.43,0.29,0.29,0.33,0,0.67,1.43,1.14,0.67,0.67,1.57,1,1,2,8,0.14
leverkusen,hoffenheim,0,0,1,0.43,0.14,0.43,0.67,0.33,0,1.57,1.29,1.67,0.33,1.43,2.33,0,6,7,0,0.43,0.57,0,0.33,0.67,0,1.86,1.43,2.33,2,1.86,1.67,3,9,11,0.43
schalke,mainz,1,0,0,0.14,0.14,0.71,0.33,0,0.67,1,1.57,1.67,1.67,0.57,1,1,4,4,-0.57,0.43,0.29,0.29,0.5,0.25,0.25,2,1.71,1.5,1,1.57,1.75,3,4,10,0.14
bmuenchen,mgladbach,1,0,0,0.71,0.29,0,0.75,0.25,0,2.57,0.57,3.25,0.5,2.43,2.5,1,5,11,0.71,0.43,0.29,0.29,0,0.33,0.67,1.43,1.43,0.67,2.67,1.57,0.33,1,4,8,0.14
darmstadt,wolfsburg,1,0,0,0.14,0.29,0.57,0.33,0.67,0,0.71,2,1.33,1,0.71,1.67,0,1,2,-0.43,0.14,0.43,0.43,0.33,0.33,0.33,0.57,1.14,1,0.67,0.86,1.33,0,1,2,-0.29
